Transcript	Count	Read	Feq
ENST00000557061	1	2	3296
ENST00000555700	1	2	3296
ENST00000559759	1	2	3296
ENST00000427855	1	2	3296
ENST00000381166	1	2	3296
ENST00000464240	1	2	3296
ENST00000373036	1	2	3296
ENST00000563871	1	2	3296
ENST00000361127	1	2	3296
ENST00000600045	1	2	3296
ENST00000366326	1	2	3296
ENST00000361453	2	1	3297
ENST00000457540	2	2	3297
ENST00000408926	1	1	3298
ENST00000564458	1	1	3298
ENST00000564795	1	1	3298
ENST00000309733	1	2	3298
ENST00000478740	1	1	3299
ENST00000464610	1	1	3299
ENST00000456012	1	1	3299
ENST00000470780	1	1	3299
ENST00000492759	1	1	3299
ENST00000450342	1	1	3299
ENST00000473059	1	1	3299
ENST00000481018	1	1	3299
ENST00000462184	1	1	3299
ENST00000550728	1	1	3299
ENST00000496081	1	1	3299
ENST00000463148	1	1	3299
ENST00000484494	1	1	3299
ENST00000425848	1	2	3299
ENST00000461583	1	2	3299
ENST00000470915	1	2	3299
ENST00000445222	1	2	3299
ENST00000412585	1	2	3299
ENST00000498007	1	2	3299
ENST00000434333	1	2	3299
ENST00000474381	1	2	3299
ENST00000394670	1	1	3300
ENST00000599397	1	2	3300
ENST00000563411	1	1	3301
ENST00000486304	1	1	3301
ENST00000427390	1	2	3301
ENST00000560659	1	2	3301
ENST00000316397	1	2	3301
ENST00000558241	1	2	3301
ENST00000524591	1	2	3301
ENST00000529978	1	2	3301
ENST00000564897	1	2	3301
ENST00000568624	1	2	3301
ENST00000571828	1	2	3301
ENST00000607751	1	1	3302
ENST00000398738	1	2	3302
ENST00000543600	1	2	3302
ENST00000444614	1	2	3302
ENST00000536991	1	2	3302
ENST00000452375	1	2	3302
ENST00000449784	1	2	3302
ENST00000450501	1	2	3302
ENST00000357490	1	2	3302
ENST00000432387	1	2	3302
ENST00000461350	1	2	3302
ENST00000526038	1	2	3302
ENST00000373014	1	2	3302
ENST00000587309	1	2	3302
ENST00000411857	1	2	3302
ENST00000309733	1	1	3303
ENST00000392857	1	2	3303
ENST00000223073	1	1	3304
ENST00000456523	1	2	3304
ENST00000483793	1	2	3304
ENST00000355520	1	2	3304
ENST00000558583	1	2	3304
ENST00000408926	1	2	3304
ENST00000394511	2	1	3305
ENST00000558583	2	2	3305
ENST00000489060	2	2	3305
ENST00000367182	1	1	3306
ENST00000463049	1	1	3306
ENST00000294008	1	1	3306
ENST00000370128	1	2	3306
ENST00000403856	1	2	3306
ENST00000447359	1	1	3307
ENST00000422015	1	1	3307
ENST00000592994	1	2	3307
ENST00000440782	1	2	3307
ENST00000399231	1	1	3308
ENST00000356338	1	1	3308
ENST00000399233	1	1	3308
ENST00000358212	1	1	3308
ENST00000480829	1	1	3308
ENST00000277491	1	1	3308
ENST00000216264	1	1	3308
ENST00000481066	1	1	3308
ENST00000596577	1	1	3308
ENST00000500090	1	2	3308
ENST00000378679	1	2	3308
ENST00000319854	1	2	3308
ENST00000373242	1	2	3308
ENST00000556831	1	2	3308
ENST00000347644	1	2	3308
ENST00000560767	1	2	3308
ENST00000588278	1	2	3308
ENST00000440282	1	2	3308
ENST00000310613	1	1	3309
ENST00000550534	1	2	3309
ENST00000550321	1	2	3309
ENST00000476570	1	1	3310
ENST00000538183	1	2	3310
ENST00000309733	1	2	3310
ENST00000558583	1	2	3310
ENST00000436063	1	2	3310
ENST00000489060	1	2	3310
ENST00000310613	1	2	3310
ENST00000354280	1	2	3310
ENST00000392385	1	1	3311
ENST00000295025	1	1	3311
ENST00000600751	1	1	3311
ENST00000557060	1	2	3311
ENST00000409562	1	2	3311
ENST00000555870	1	2	3311
ENST00000550977	1	2	3311
ENST00000229465	1	2	3311
ENST00000469718	1	2	3311
ENST00000602666	1	2	3311
ENST00000295269	1	1	3312
ENST00000564458	1	1	3312
ENST00000564795	1	1	3312
ENST00000508075	1	2	3312
ENST00000295025	1	2	3312
ENST00000558583	1	1	3313
ENST00000489060	1	1	3313
ENST00000538183	1	2	3313
ENST00000527174	1	1	3314
ENST00000534028	1	1	3314
ENST00000294187	1	1	3314
ENST00000531791	1	1	3314
ENST00000526898	1	1	3314
ENST00000398802	1	1	3314
ENST00000360662	1	1	3314
ENST00000377152	1	1	3314
ENST00000417511	1	1	3314
ENST00000583301	1	1	3314
ENST00000598378	1	1	3314
ENST00000418389	1	2	3314
ENST00000321521	1	1	3315
ENST00000582452	1	1	3315
ENST00000456523	1	1	3315
ENST00000355520	1	1	3315
ENST00000354232	1	1	3315
ENST00000282074	1	1	3315
ENST00000261200	1	1	3315
ENST00000564458	1	1	3315
ENST00000564795	1	1	3315
ENST00000478538	1	2	3315
ENST00000558583	1	2	3315
ENST00000489060	1	2	3315
ENST00000518152	1	2	3315
ENST00000379558	2	1	3316
ENST00000295269	2	1	3316
ENST00000309733	2	1	3316
ENST00000582452	2	1	3316
ENST00000456523	2	1	3316
ENST00000483793	2	1	3316
ENST00000354232	2	1	3316
ENST00000282074	2	1	3316
ENST00000564458	2	1	3316
ENST00000564795	2	1	3316
ENST00000476192	2	2	3316
ENST00000558583	2	2	3316
ENST00000489060	2	2	3316
ENST00000518152	2	2	3316
ENST00000497426	2	2	3316
ENST00000474698	2	2	3316
ENST00000394289	1	1	3317
ENST00000511717	1	1	3317
ENST00000425625	1	2	3317
ENST00000560854	1	2	3317
ENST00000496736	1	1	3318
ENST00000424066	1	1	3318
ENST00000513001	1	2	3318
ENST00000394511	1	1	3319
ENST00000478538	1	2	3319
ENST00000476192	1	2	3319
ENST00000355520	1	2	3319
ENST00000489060	1	2	3319
ENST00000518152	1	2	3319
ENST00000497426	1	2	3319
ENST00000474698	1	2	3319
ENST00000599517	1	1	3320
ENST00000442313	1	2	3320
ENST00000487943	2	1	3321
ENST00000478370	2	1	3321
ENST00000489004	2	1	3321
ENST00000468327	2	1	3321
ENST00000600551	2	2	3321
ENST00000356442	2	1	3322
ENST00000596237	2	1	3322
ENST00000523465	2	1	3322
ENST00000296328	2	2	3322
ENST00000538183	1	1	3323
ENST00000309733	1	2	3323
ENST00000582452	1	2	3323
ENST00000456523	1	2	3323
ENST00000483793	1	2	3323
ENST00000401491	1	2	3323
ENST00000355520	1	2	3323
ENST00000558583	1	2	3323
ENST00000354232	1	2	3323
ENST00000463753	1	2	3323
ENST00000489060	1	2	3323
ENST00000282074	1	2	3323
ENST00000408926	1	2	3323
ENST00000564458	1	2	3323
ENST00000564795	1	2	3323
ENST00000380821	1	1	3324
ENST00000555638	1	1	3324
ENST00000366935	1	2	3324
ENST00000376040	1	2	3324
ENST00000429412	1	1	3325
ENST00000546113	1	1	3325
ENST00000474698	1	1	3325
ENST00000309733	1	2	3325
ENST00000604015	1	2	3325
ENST00000531971	1	1	3326
ENST00000600854	1	1	3326
ENST00000373510	1	2	3326
ENST00000471947	1	1	3327
ENST00000549735	1	2	3327
ENST00000521442	1	1	3328
ENST00000461837	1	2	3328
ENST00000412144	1	2	3328
ENST00000383198	1	2	3328
ENST00000548408	1	2	3328
ENST00000495024	1	2	3328
ENST00000383067	1	2	3328
ENST00000383066	1	2	3328
ENST00000551943	1	2	3328
ENST00000475187	1	2	3328
ENST00000434618	1	2	3328
ENST00000467834	1	2	3328
ENST00000374568	1	2	3328
ENST00000374572	1	2	3328
ENST00000480059	1	2	3328
ENST00000437315	1	2	3328
ENST00000417059	1	2	3328
ENST00000577961	1	2	3328
ENST00000584307	1	2	3328
ENST00000314574	1	2	3328
ENST00000394964	1	2	3328
ENST00000483793	2	1	3329
ENST00000355520	2	1	3329
ENST00000558583	2	1	3329
ENST00000586722	2	2	3329
ENST00000458297	2	2	3329
ENST00000566753	2	2	3329
ENST00000481617	2	2	3329
ENST00000496930	1	1	3330
ENST00000576629	1	2	3330
ENST00000584306	1	2	3330
ENST00000580439	1	2	3330
ENST00000577487	1	2	3330
ENST00000505459	1	1	3331
ENST00000466187	1	1	3331
ENST00000602465	1	1	3331
ENST00000388768	1	1	3331
ENST00000462546	1	2	3331
ENST00000610032	1	1	3332
ENST00000336798	1	2	3332
ENST00000497070	1	1	3333
ENST00000536118	1	2	3333
ENST00000355524	1	2	3333
ENST00000449165	1	2	3333
ENST00000329623	1	2	3333
ENST00000380486	1	2	3333
ENST00000482186	1	2	3333
ENST00000482084	1	2	3333
ENST00000238831	1	2	3333
ENST00000536984	1	2	3333
ENST00000366844	1	2	3333
ENST00000373798	1	2	3333
ENST00000460378	1	2	3333
ENST00000343067	1	2	3333
ENST00000356093	1	2	3333
ENST00000398863	1	2	3333
ENST00000520405	1	2	3333
ENST00000334047	1	2	3333
ENST00000370207	1	2	3333
ENST00000262866	1	2	3333
ENST00000360672	1	2	3333
ENST00000393276	1	2	3333
ENST00000393274	1	2	3333
ENST00000495031	1	2	3333
ENST00000604959	1	2	3333
ENST00000576568	1	2	3333
ENST00000576265	1	2	3333
ENST00000576502	1	1	3334
ENST00000601297	1	2	3334
ENST00000233190	1	2	3334
ENST00000538183	3	1	3335
ENST00000489060	3	1	3335
ENST00000429412	3	2	3335
ENST00000546113	3	2	3335
ENST00000392857	3	2	3335
ENST00000462284	1	1	3336
ENST00000258149	1	1	3336
ENST00000356290	1	1	3336
ENST00000540827	1	1	3336
ENST00000428863	1	1	3336
ENST00000555188	1	2	3336
ENST00000304760	1	2	3336
ENST00000282701	1	1	3337
ENST00000567037	1	2	3337
ENST00000491277	1	1	3338
ENST00000215770	1	2	3338
ENST00000554750	1	1	3339
ENST00000382093	1	2	3339
ENST00000279873	1	1	3340
ENST00000320934	1	2	3340
ENST00000458160	1	1	3341
ENST00000431496	1	1	3341
ENST00000570992	1	2	3341
ENST00000243045	1	1	3342
ENST00000476245	1	2	3342
ENST00000400335	1	1	3343
ENST00000400338	1	1	3343
ENST00000274400	1	1	3343
ENST00000519783	1	1	3343
ENST00000330280	1	1	3343
ENST00000425596	1	1	3343
ENST00000336470	1	1	3343
ENST00000591280	1	2	3343
ENST00000538120	1	2	3343
ENST00000539347	1	1	3344
ENST00000358818	1	1	3344
ENST00000607242	1	2	3344
ENST00000472200	1	1	3345
ENST00000532860	1	1	3345
ENST00000573895	1	2	3345
ENST00000394511	1	1	3346
ENST00000355520	1	1	3346
ENST00000309733	1	2	3346
ENST00000558583	1	2	3346
ENST00000489060	1	2	3346
ENST00000424911	12	1	3347
ENST00000420084	12	1	3347
ENST00000419005	12	1	3347
ENST00000430856	12	1	3347
ENST00000427251	12	1	3347
ENST00000446873	12	1	3347
ENST00000415450	12	1	3347
ENST00000453518	12	2	3347
ENST00000429656	12	2	3347
ENST00000445820	12	2	3347
ENST00000428199	12	2	3347
ENST00000450479	12	2	3347
ENST00000600387	1	1	3348
ENST00000477796	1	1	3348
ENST00000536776	1	2	3348
ENST00000373367	1	2	3348
ENST00000541184	1	2	3348
ENST00000499676	1	2	3348
ENST00000233892	1	2	3348
ENST00000323303	1	2	3348
ENST00000480768	1	2	3348
ENST00000397498	1	2	3348
ENST00000577142	1	2	3348
ENST00000573392	1	2	3348
ENST00000571082	1	2	3348
ENST00000570910	1	2	3348
ENST00000574938	1	2	3348
ENST00000397333	1	2	3348
ENST00000462829	1	2	3348
ENST00000368918	1	2	3348
ENST00000547571	1	2	3348
ENST00000491289	1	2	3348
ENST00000479988	1	2	3348
ENST00000389677	1	2	3348
ENST00000489419	1	2	3348
ENST00000373377	1	2	3348
ENST00000555105	1	2	3348
ENST00000504157	1	2	3348
ENST00000354462	1	2	3348
ENST00000393978	1	2	3348
ENST00000354451	1	2	3348
ENST00000530104	1	1	3349
ENST00000576901	1	1	3349
ENST00000443118	1	2	3349
ENST00000393643	1	2	3349
ENST00000462410	1	2	3349
ENST00000310074	1	2	3349
ENST00000424834	1	1	3350
ENST00000382095	1	1	3350
ENST00000399949	1	1	3350
ENST00000382108	1	1	3350
ENST00000494566	1	1	3350
ENST00000492980	1	1	3350
ENST00000480829	1	1	3350
ENST00000277491	1	1	3350
ENST00000358151	1	1	3350
ENST00000596577	1	1	3350
ENST00000601440	1	2	3350
ENST00000414498	1	2	3350
ENST00000576839	1	2	3350
ENST00000445221	1	2	3350
ENST00000449800	1	2	3350
ENST00000580094	1	2	3350
ENST00000512701	1	1	3351
ENST00000366974	1	1	3351
ENST00000366973	1	1	3351
ENST00000525574	1	1	3351
ENST00000527693	1	1	3351
ENST00000489395	1	1	3351
ENST00000602840	1	1	3351
ENST00000512560	1	1	3351
ENST00000445193	1	1	3351
ENST00000484855	1	2	3351
ENST00000607187	1	2	3351
ENST00000215917	1	2	3351
ENST00000398107	2	1	3352
ENST00000425369	2	1	3352
ENST00000558611	2	2	3352
ENST00000315713	2	2	3352
ENST00000541730	1	1	3353
ENST00000301981	1	1	3353
ENST00000602163	1	1	3353
ENST00000374395	1	1	3353
ENST00000321545	1	1	3353
ENST00000378621	1	1	3353
ENST00000435930	1	1	3353
ENST00000361740	1	1	3353
ENST00000396303	1	1	3353
ENST00000578895	1	1	3353
ENST00000485344	1	1	3353
ENST00000591498	1	1	3353
ENST00000521561	1	1	3353
ENST00000600106	1	1	3353
ENST00000299353	1	2	3353
ENST00000369880	1	2	3353
ENST00000607474	1	2	3353
ENST00000608895	1	2	3353
ENST00000606080	1	1	3354
ENST00000525504	1	2	3354
ENST00000604751	1	1	3355
ENST00000468599	1	2	3355
ENST00000302450	1	1	3356
ENST00000541405	1	1	3356
ENST00000599646	1	2	3356
ENST00000309733	1	1	3357
ENST00000394511	1	1	3357
ENST00000478538	1	1	3357
ENST00000483793	1	1	3357
ENST00000473559	1	1	3357
ENST00000379558	1	2	3357
ENST00000328656	1	2	3357
ENST00000377255	1	2	3357
ENST00000554523	1	2	3357
ENST00000327381	1	2	3357
ENST00000489060	1	2	3357
ENST00000505283	1	2	3357
ENST00000463718	1	2	3357
ENST00000497663	1	1	3358
ENST00000494079	1	1	3358
ENST00000339094	1	1	3358
ENST00000310128	1	2	3358
ENST00000429412	1	1	3359
ENST00000546113	1	1	3359
ENST00000392385	1	1	3359
ENST00000508075	1	1	3359
ENST00000469632	1	1	3359
ENST00000409562	1	1	3359
ENST00000493254	1	1	3359
ENST00000566753	1	1	3359
ENST00000604604	1	1	3359
ENST00000476149	1	2	3359
ENST00000407524	2	1	3360
ENST00000220478	2	2	3360
ENST00000202773	1	1	3361
ENST00000424576	1	1	3361
ENST00000546368	1	1	3361
ENST00000550238	1	1	3361
ENST00000551041	1	1	3361
ENST00000552455	1	1	3361
ENST00000550566	1	1	3361
ENST00000549847	1	1	3361
ENST00000551291	1	1	3361
ENST00000553213	1	1	3361
ENST00000549562	1	1	3361
ENST00000548343	1	1	3361
ENST00000421109	1	2	3361
ENST00000394166	1	2	3361
ENST00000559679	1	2	3361
ENST00000453270	1	2	3361
ENST00000394171	1	2	3361
ENST00000332271	1	1	3362
ENST00000532537	1	1	3362
ENST00000560878	1	1	3362
ENST00000561088	1	1	3362
ENST00000301981	1	1	3362
ENST00000372592	1	1	3362
ENST00000308941	1	1	3362
ENST00000419552	1	1	3362
ENST00000471841	1	1	3362
ENST00000443070	1	1	3362
ENST00000377706	1	1	3362
ENST00000550522	1	1	3362
ENST00000261267	1	1	3362
ENST00000380698	1	1	3362
ENST00000596217	1	1	3362
ENST00000436115	1	1	3362
ENST00000588427	1	1	3362
ENST00000287474	1	1	3362
ENST00000414213	1	1	3362
ENST00000342063	1	1	3362
ENST00000547441	1	1	3362
ENST00000371380	1	2	3362
ENST00000371344	1	2	3362
ENST00000394807	1	2	3362
ENST00000343932	1	2	3362
ENST00000383657	1	2	3362
ENST00000599809	2	1	3363
ENST00000601706	2	1	3363
ENST00000594734	2	1	3363
ENST00000598562	2	1	3363
ENST00000553258	2	1	3363
ENST00000569239	2	1	3363
ENST00000411432	2	1	3363
ENST00000557832	2	1	3363
ENST00000442514	2	1	3363
ENST00000551364	2	1	3363
ENST00000597084	2	1	3363
ENST00000594612	2	1	3363
ENST00000398726	2	1	3363
ENST00000548061	2	1	3363
ENST00000412930	2	1	3363
ENST00000550092	2	1	3363
ENST00000549907	2	1	3363
ENST00000546454	2	1	3363
ENST00000546486	2	1	3363
ENST00000309955	2	2	3363
ENST00000392385	1	1	3364
ENST00000409562	1	2	3364
ENST00000478538	1	1	3365
ENST00000483793	1	1	3365
ENST00000558583	1	1	3365
ENST00000519167	1	2	3365
ENST00000306984	1	1	3366
ENST00000369985	1	1	3366
ENST00000369981	1	1	3366
ENST00000282841	1	1	3366
ENST00000358966	1	1	3366
ENST00000378279	1	1	3366
ENST00000523536	1	1	3366
ENST00000216264	1	1	3366
ENST00000441801	1	1	3366
ENST00000481066	1	1	3366
ENST00000436580	1	1	3366
ENST00000355407	1	1	3366
ENST00000377957	1	2	3366
ENST00000257189	1	2	3366
ENST00000371655	1	2	3366
ENST00000307792	1	2	3366
ENST00000396667	1	2	3366
ENST00000305188	1	2	3366
ENST00000560440	1	2	3366
ENST00000526185	1	2	3366
ENST00000438197	1	2	3366
ENST00000399387	1	2	3366
ENST00000359797	1	1	3367
ENST00000340073	1	1	3367
ENST00000575125	1	1	3367
ENST00000450699	1	2	3367
ENST00000574610	1	2	3367
ENST00000440904	1	1	3368
ENST00000573136	1	1	3368
ENST00000573868	1	1	3368
ENST00000495492	1	2	3368
ENST00000595278	1	1	3369
ENST00000567362	1	2	3369
ENST00000393879	1	2	3369
ENST00000408957	1	1	3370
ENST00000339296	1	2	3370
ENST00000366283	1	1	3371
ENST00000472343	1	2	3371
ENST00000355568	5	1	3372
ENST00000411432	5	1	3372
ENST00000309955	5	2	3372
ENST00000551944	1	1	3373
ENST00000229465	1	1	3373
ENST00000392857	1	2	3373
ENST00000295025	1	2	3373
ENST00000600751	1	2	3373
ENST00000546151	2	1	3374
ENST00000538334	2	2	3374
ENST00000606750	2	2	3374
ENST00000565321	1	1	3375
ENST00000415930	1	1	3375
ENST00000497613	1	1	3375
ENST00000483920	1	1	3375
ENST00000495257	1	2	3375
ENST00000475187	1	2	3375
ENST00000334464	1	2	3375
ENST00000378268	1	2	3375
ENST00000397893	1	2	3375
ENST00000573951	1	2	3375
ENST00000593019	1	2	3375
ENST00000562435	1	2	3375
ENST00000569997	1	2	3375
ENST00000549737	1	2	3375
ENST00000375105	1	1	3376
ENST00000545712	1	1	3376
ENST00000295461	1	2	3376
ENST00000557060	1	1	3377
ENST00000551944	1	1	3377
ENST00000493254	1	1	3377
ENST00000555870	1	1	3377
ENST00000604604	1	1	3377
ENST00000295025	1	1	3377
ENST00000469718	1	1	3377
ENST00000602666	1	1	3377
ENST00000359242	1	2	3377
ENST00000294678	1	2	3377
ENST00000380381	1	1	3378
ENST00000481577	1	2	3378
ENST00000475592	1	2	3378
ENST00000597760	1	2	3378
ENST00000309733	1	1	3379
ENST00000476192	1	1	3379
ENST00000497426	1	1	3379
ENST00000538183	1	2	3379
ENST00000593646	1	1	3380
ENST00000402802	1	2	3380
ENST00000402301	1	1	3381
ENST00000468287	1	2	3381
ENST00000542843	1	2	3381
ENST00000527076	1	2	3381
ENST00000492689	1	2	3381
ENST00000307201	1	2	3381
ENST00000554087	1	2	3381
ENST00000512524	1	2	3381
ENST00000326654	1	2	3381
ENST00000586409	1	2	3381
ENST00000563815	1	2	3381
ENST00000467157	1	2	3381
ENST00000352690	1	2	3381
ENST00000283285	1	2	3381
ENST00000527063	1	2	3381
ENST00000592154	1	2	3381
ENST00000392857	1	1	3382
ENST00000538183	1	2	3382
ENST00000309733	1	2	3382
ENST00000489060	1	2	3382
ENST00000585083	1	1	3383
ENST00000472194	1	2	3383
ENST00000361115	1	1	3384
ENST00000513525	1	1	3384
ENST00000378244	1	2	3384
ENST00000449876	1	1	3385
ENST00000422919	1	1	3385
ENST00000608703	1	1	3385
ENST00000458062	1	1	3385
ENST00000383389	1	1	3385
ENST00000452298	1	1	3385
ENST00000391548	1	2	3385
ENST00000450744	1	2	3385
ENST00000375650	1	2	3385
ENST00000391555	1	2	3385
ENST00000445736	1	2	3385
ENST00000309733	1	1	3386
ENST00000558583	1	1	3386
ENST00000476192	1	2	3386
ENST00000489060	1	2	3386
ENST00000497426	1	2	3386
ENST00000474698	1	2	3386
ENST00000261249	2	1	3387
ENST00000606820	2	1	3387
ENST00000447764	2	1	3387
ENST00000450680	2	1	3387
ENST00000406836	2	1	3387
ENST00000556317	2	1	3387
ENST00000606508	2	1	3387
ENST00000506772	2	2	3387
ENST00000456759	2	2	3387
ENST00000588627	2	2	3387
ENST00000391458	2	2	3387
ENST00000433603	2	2	3387
ENST00000551091	2	2	3387
ENST00000381210	3	1	3388
ENST00000551944	3	2	3388
ENST00000604604	3	2	3388
ENST00000261200	3	2	3388
ENST00000392857	3	2	3388
ENST00000229465	3	2	3388
ENST00000295890	1	1	3389
ENST00000449739	1	1	3389
ENST00000295049	1	1	3389
ENST00000475446	1	1	3389
ENST00000479679	1	1	3389
ENST00000495413	1	1	3389
ENST00000507209	1	1	3389
ENST00000502665	1	1	3389
ENST00000466489	1	1	3389
ENST00000596409	1	2	3389
ENST00000422989	1	2	3389
ENST00000400815	1	2	3389
ENST00000474507	1	2	3389
ENST00000467004	1	2	3389
ENST00000589272	1	2	3389
ENST00000393233	1	2	3389
ENST00000443026	1	2	3389
ENST00000425673	1	2	3389
ENST00000572705	1	2	3389
ENST00000399759	1	2	3389
ENST00000571088	1	2	3389
ENST00000399756	1	2	3389
ENST00000174621	1	2	3389
ENST00000550383	1	2	3389
ENST00000477118	1	2	3389
ENST00000563731	1	2	3389
ENST00000483793	1	1	3390
ENST00000310613	1	1	3390
ENST00000538183	1	2	3390
ENST00000476192	1	2	3390
ENST00000497426	1	2	3390
ENST00000474698	1	2	3390
ENST00000550534	1	2	3390
ENST00000357421	2	1	3391
ENST00000594199	2	1	3391
ENST00000599253	2	2	3391
ENST00000357066	2	2	3391
ENST00000309955	2	1	3392
ENST00000599809	2	2	3392
ENST00000601706	2	2	3392
ENST00000594734	2	2	3392
ENST00000598562	2	2	3392
ENST00000411432	2	2	3392
ENST00000557832	2	2	3392
ENST00000551364	2	2	3392
ENST00000597084	2	2	3392
ENST00000398726	2	2	3392
ENST00000412930	2	2	3392
ENST00000550092	2	2	3392
ENST00000549907	2	2	3392
ENST00000546454	2	2	3392
ENST00000546486	2	2	3392
ENST00000536545	1	1	3393
ENST00000437104	1	1	3393
ENST00000587373	1	1	3393
ENST00000593134	1	1	3393
ENST00000587046	1	1	3393
ENST00000509076	1	1	3393
ENST00000503814	1	1	3393
ENST00000394607	1	1	3393
ENST00000357618	1	1	3393
ENST00000267205	1	1	3393
ENST00000428465	1	1	3393
ENST00000337227	1	1	3393
ENST00000539605	1	1	3393
ENST00000324238	1	1	3393
ENST00000532312	1	1	3393
ENST00000375279	1	1	3393
ENST00000492345	1	1	3393
ENST00000359606	1	1	3393
ENST00000346541	1	1	3393
ENST00000397800	1	1	3393
ENST00000543126	1	1	3393
ENST00000330342	1	1	3393
ENST00000473778	1	1	3393
ENST00000422365	1	1	3393
ENST00000541540	1	1	3393
ENST00000541777	1	1	3393
ENST00000397622	1	1	3393
ENST00000603551	1	1	3393
ENST00000603874	1	1	3393
ENST00000604889	1	1	3393
ENST00000592450	1	1	3393
ENST00000588854	1	1	3393
ENST00000588326	1	1	3393
ENST00000592487	1	1	3393
ENST00000590820	1	1	3393
ENST00000593213	1	1	3393
ENST00000588639	1	1	3393
ENST00000589815	1	1	3393
ENST00000591264	1	1	3393
ENST00000585617	1	1	3393
ENST00000585483	1	1	3393
ENST00000592000	1	1	3393
ENST00000593171	1	1	3393
ENST00000588903	1	1	3393
ENST00000590583	1	1	3393
ENST00000589884	1	1	3393
ENST00000592637	1	1	3393
ENST00000587771	1	1	3393
ENST00000588624	1	1	3393
ENST00000591044	1	1	3393
ENST00000589756	1	1	3393
ENST00000591294	1	1	3393
ENST00000590724	1	1	3393
ENST00000590733	1	1	3393
ENST00000412499	1	1	3393
ENST00000272452	1	2	3393
ENST00000398107	1	1	3394
ENST00000425369	1	1	3394
ENST00000301981	1	1	3394
ENST00000422163	1	1	3394
ENST00000318636	1	1	3394
ENST00000359193	1	1	3394
ENST00000526829	1	1	3394
ENST00000399017	1	1	3394
ENST00000602163	1	1	3394
ENST00000374395	1	1	3394
ENST00000471841	1	1	3394
ENST00000429989	1	1	3394
ENST00000358677	1	1	3394
ENST00000321545	1	1	3394
ENST00000309424	1	1	3394
ENST00000307602	1	1	3394
ENST00000574039	1	1	3394
ENST00000371065	1	1	3394
ENST00000354333	1	1	3394
ENST00000380698	1	1	3394
ENST00000319540	1	1	3394
ENST00000473000	1	1	3394
ENST00000475182	1	1	3394
ENST00000366522	1	1	3394
ENST00000408893	1	1	3394
ENST00000477859	1	1	3394
ENST00000461251	1	1	3394
ENST00000370272	1	1	3394
ENST00000490395	1	1	3394
ENST00000399277	1	1	3394
ENST00000399280	1	1	3394
ENST00000497434	1	1	3394
ENST00000497719	1	1	3394
ENST00000485344	1	1	3394
ENST00000590534	1	1	3394
ENST00000509563	1	1	3394
ENST00000448803	1	1	3394
ENST00000358472	1	1	3394
ENST00000013222	1	1	3394
ENST00000366429	1	1	3394
ENST00000451634	1	1	3394
ENST00000295030	1	1	3394
ENST00000609217	1	1	3394
ENST00000596751	1	1	3394
ENST00000550882	1	1	3394
ENST00000341446	1	2	3394
ENST00000570983	1	2	3394
ENST00000397461	1	2	3394
ENST00000458350	1	2	3394
ENST00000272462	1	2	3394
ENST00000583384	1	2	3394
ENST00000581419	1	2	3394
ENST00000498702	1	2	3394
ENST00000593570	1	2	3394
ENST00000469733	1	2	3394
ENST00000483959	1	2	3394
ENST00000593019	1	2	3394
ENST00000562435	1	2	3394
ENST00000381486	1	2	3394
ENST00000396123	1	2	3394
ENST00000234142	1	2	3394
ENST00000393736	1	2	3394
ENST00000437578	1	2	3394
ENST00000496942	1	2	3394
ENST00000482969	1	2	3394
ENST00000497738	1	2	3394
ENST00000534820	1	2	3394
ENST00000510199	1	2	3394
ENST00000462646	1	2	3394
ENST00000596102	1	1	3395
ENST00000471694	1	2	3395
ENST00000355354	1	2	3395
ENST00000475922	1	1	3396
ENST00000271375	1	2	3396
ENST00000476499	1	1	3397
ENST00000556831	1	1	3397
ENST00000503660	1	1	3397
ENST00000507252	1	1	3397
ENST00000397278	1	2	3397
ENST00000319136	1	2	3397
ENST00000422706	1	2	3397
ENST00000426053	1	2	3397
ENST00000514623	1	2	3397
ENST00000409401	1	1	3398
ENST00000366111	1	1	3398
ENST00000254691	1	2	3398
ENST00000595203	1	2	3398
ENST00000358444	1	1	3399
ENST00000566753	1	2	3399
ENST00000481617	1	2	3399
ENST00000429602	1	1	3400
ENST00000225724	1	2	3400
ENST00000338230	1	1	3401
ENST00000396403	1	1	3401
ENST00000595001	1	2	3401
ENST00000602162	1	2	3401
ENST00000319783	1	2	3401
ENST00000543227	1	2	3401
ENST00000540744	1	2	3401
ENST00000453741	1	2	3401
ENST00000473559	1	1	3402
ENST00000309733	1	2	3402
ENST00000518152	1	2	3402
ENST00000223073	1	1	3403
ENST00000354232	1	1	3403
ENST00000379558	1	2	3403
ENST00000483793	1	2	3403
ENST00000558583	1	1	3404
ENST00000379558	1	2	3404
ENST00000582452	1	2	3404
ENST00000456523	1	2	3404
ENST00000483793	1	2	3404
ENST00000355520	1	2	3404
ENST00000473559	1	2	3404
ENST00000462714	1	2	3404
ENST00000223073	1	2	3404
ENST00000354232	1	2	3404
ENST00000282074	1	2	3404
ENST00000261200	1	2	3404
ENST00000310613	1	1	3405
ENST00000551132	1	2	3405
ENST00000548741	1	2	3405
ENST00000603061	1	1	3406
ENST00000463826	1	2	3406
ENST00000509114	1	1	3407
ENST00000497663	1	2	3407
ENST00000378244	1	2	3407
ENST00000315215	1	1	3408
ENST00000412232	1	1	3408
ENST00000469269	1	2	3408
ENST00000361475	1	2	3408
